time.yy,time.mm,time.dd,time.hh,tre200h0,prestahs,ure200h0,rre150h0,fkl010h0,fkl010h1,dkl010h0,tso100hs,nto000sw,gls,str.diffus,str.direkt,str.vert.E,str.vert.S,str.vert.W,str.vert.N,bodenalbedo,ir.horizontal,ir.vertikal.S,bodenemissivitaet,dewpt,enthalpy,mixratio,wetbulb
2003,1,1,0,2.7,962.4,84.5,0,0.1,1,225,NA,NA,0,0,0,0,0,0,0,14,280,295,96,0.3,13.6,4.35,1.8
2003,1,1,1,3.9,964.3,88.2,0,0.4,1.4,288,NA,NA,0,0,0,0,0,0,0,14,282,298,96,2.1,16.1,4.85,3.2
2003,1,1,2,4.7,965.7,90.7,0,0.5,1.4,326,NA,NA,0,0,0,0,0,0,0,14,281,299,96,3.3,17.7,5.17,4.1
2003,1,1,3,5.5,966.9,93,0,0.5,1.6,259,NA,NA,0,0,0,0,0,0,0,14,283,302,96,4.4,19.3,5.51,5
2003,1,1,4,5.9,967.6,94.3,0,0.6,1.9,292,NA,NA,1,0,0,0,0,0,0,14,285,304,96,5,20.1,5.66,5.5
2003,1,1,5,5.8,967.5,94.4,0,0.4,1.4,243,NA,NA,0,0,0,0,0,0,0,14,283,303,96,4.9,20,5.64,5.4
2003,1,1,6,5.7,967.5,94.7,0,0.6,2.3,180,NA,3,0,0,0,0,0,0,0,14,281,301,96,4.9,19.8,5.61,5.3
2003,1,1,7,5.9,967.4,93.9,0,0.5,1.2,108,NA,NA,4,0,0,0,0,0,0,14,284,304,96,4.9,20.1,5.64,5.4
2003,1,1,8,5.9,967.1,93.5,0,0.4,1.5,243,NA,NA,64,37,250,242,227,24,25,14,292,307,96,4.9,20.1,5.63,5.4
2003,1,1,9,7.2,967.1,88.5,0,1.5,3.3,266,NA,NA,180,53,562,397,550,46,46,14,296,319,96,5.4,21.9,5.83,6.3
2003,1,1,10,8,966.7,82.6,0,3.8,7.3,251,NA,NA,259,98,522,286,624,66,66,14,299,323,96,5.2,22.5,5.75,6.6
2003,1,1,11,7.6,966,83.1,0,5.7,9.1,246,NA,NA,229,143,247,123,420,79,72,14,297,316,94,4.9,21.8,5.63,6.3
2003,1,1,12,8.1,965,82.2,0,5.2,7.9,259,NA,6,291,108,523,76,662,155,70,14,300,318,94,5.3,22.7,5.77,6.7
2003,1,1,13,8.5,964.5,78.3,0,5.5,8.5,254,NA,NA,245,89,513,63,603,280,63,14,300,320,94,4.9,22.8,5.65,6.7
2003,1,1,14,8.5,964.1,78.1,0,5.3,7.8,260,NA,NA,99,86,56,41,134,106,41,14,282,309,94,4.9,22.7,5.64,6.7
2003,1,1,15,8.1,963.8,81.3,0.1,6,7.9,251,NA,NA,16,16,0,8,6,6,8,14,282,307,94,5.1,22.5,5.72,6.6
2003,1,1,16,7.9,964,82.6,0.1,5.7,9.4,258,NA,NA,0,0,0,0,0,0,0,14,281,305,94,5.1,22.3,5.73,6.5
2003,1,1,17,8.1,963.5,81,0.1,4.9,9.2,261,NA,NA,0,0,0,0,0,0,0,14,308,322,96,5,22.5,5.7,6.6
2003,1,1,18,8.6,963.8,75.9,0,7,10.8,262,NA,8,1,0,0,0,0,0,0,14,308,323,96,4.6,22.5,5.52,6.6
2003,1,1,19,8.2,963.3,82.3,0.4,7.2,11.1,262,NA,NA,0,0,0,0,0,0,0,14,307,321,96,5.4,22.9,5.83,6.8
2003,1,1,20,8,963.2,84.5,0,6.7,9.9,259,NA,NA,0,0,0,0,0,0,0,14,332,333,96,5.6,22.9,5.91,6.8
2003,1,1,21,8.4,962.8,81.1,0,6.9,10.6,259,NA,NA,0,0,0,0,0,0,0,14,335,336,96,5.4,23.1,5.83,6.9
2003,1,1,22,8.8,962.6,78.9,0.1,7.6,11.6,259,NA,NA,0,0,0,0,0,0,0,14,337,338,96,5.3,23.5,5.83,7.1
2003,1,1,23,8.9,962.4,80,0,6.8,10.1,259,NA,NA,0,0,0,0,0,0,0,14,336,338,96,5.6,23.9,5.95,7.2
2003,1,2,0,8.9,962.2,85.7,0.3,5.4,9.8,251,NA,NA,0,0,0,0,0,0,0,14,339,339,96,6.6,25,6.38,7.7
2003,1,2,1,10.3,962,80.2,0.1,7.3,11.9,241,NA,NA,0,0,0,0,0,0,0,14,347,347,96,7,26.9,6.56,8.6
2003,1,2,2,10.5,961.7,83.3,0.2,7,13.1,239,NA,NA,0,0,0,0,0,0,0,14,344,344,96,7.8,28,6.91,9.1
2003,1,2,3,10.5,960.7,85,0.5,6.3,10.4,239,NA,NA,0,0,0,0,0,0,0,14,345,345,96,8.1,28.3,7.06,9.2
2003,1,2,4,10.4,959.9,88.8,1.8,6.1,9.6,244,NA,NA,0,0,0,0,0,0,0,14,344,344,96,8.6,28.9,7.34,9.4
2003,1,2,5,10.8,959.7,87.9,0.7,6.3,9.8,243,NA,NA,0,0,0,0,0,0,0,14,347,347,96,8.9,29.7,7.46,9.8
2003,1,2,6,11,958.8,86.9,0.7,7.3,10.9,254,NA,7,2,0,0,0,0,0,0,14,349,349,96,8.9,29.9,7.49,9.9
2003,1,2,7,11,958.3,87.5,1.4,7.7,11.7,252,NA,NA,2,0,0,0,0,0,0,14,348,348,96,9,30.1,7.54,9.9
2003,1,2,8,11.2,957.8,86.3,0.3,8.3,12.6,255,NA,NA,14,14,0,5,5,7,7,14,340,344,96,9,30.3,7.54,10
2003,1,2,9,11.4,957.3,84.9,0.1,8.1,12.5,263,NA,NA,41,41,0,19,18,20,20,14,343,347,96,9,30.4,7.52,10.1
2003,1,2,10,11.6,956.2,83.8,0.3,6.8,11.4,267,NA,NA,19,19,0,8,6,9,10,14,343,347,96,9,30.7,7.53,10.2
2003,1,2,11,12.2,954.5,77.9,0,8.3,13.2,246,NA,NA,52,52,0,25,22,25,26,14,356,356,96,8.5,30.7,7.3,10.2
2003,1,2,12,13.5,953.3,70.1,0,7.5,14,234,NA,7,55,55,0,27,24,26,27,14,363,363,96,8.2,31.6,7.16,10.6
2003,1,2,13,15.2,952.7,60.7,0,9.2,18.5,233,NA,NA,55,55,0,27,25,25,27,14,372,372,96,7.7,32.8,6.92,11.1
2003,1,2,14,15.6,953.1,58.2,0,10.5,22.8,235,NA,NA,56,56,0,27,29,27,26,14,357,363,96,7.4,32.9,6.8,11.1
2003,1,2,15,15.4,953.8,57.9,0.4,12.9,21.8,240,NA,NA,23,23,0,11,10,10,11,14,362,363,96,7.2,32.4,6.67,11
2003,1,2,16,15.8,954.5,50.2,0,11.4,19.3,235,NA,NA,2,0,0,0,0,0,0,14,360,365,96,5.5,30.9,5.93,10.4
2003,1,2,17,15.2,956.1,48.8,0,12.1,21.3,246,NA,NA,0,0,0,0,0,0,0,14,346,356,96,4.5,29.3,5.53,9.7
2003,1,2,18,12.7,957,61.5,0.2,8.2,19.1,267,NA,7,0,0,0,0,0,0,0,14,333,341,96,5.5,27.7,5.92,9
2003,1,2,19,12.4,958.3,54.5,0,9.5,19.2,262,NA,NA,0,0,0,0,0,0,0,14,332,343,96,3.5,25.4,5.13,8
2003,1,2,20,11.6,958.3,57,0,7,12.2,245,NA,NA,1,0,0,0,0,0,0,14,311,330,96,3.4,24.5,5.09,7.6
2003,1,2,21,11.3,959,50.6,0,6.8,13.4,250,NA,NA,0,0,0,0,0,0,0,14,305,326,96,1.4,22.5,4.42,6.7
2003,1,2,22,11,959.5,49.7,0,5.1,11.3,243,NA,NA,0,0,0,0,0,0,0,14,306,326,96,0.9,21.8,4.26,6.4
2003,1,2,23,10.7,959.8,53.3,0,5.3,11.2,233,NA,NA,2,0,0,0,0,0,0,14,314,331,96,1.6,22,4.47,6.5
2003,1,3,0,10.4,960.2,52,0,3.9,7.3,214,NA,NA,2,0,0,0,0,0,0,14,312,329,96,1,21.2,4.28,6.1
2003,1,3,1,10,960.9,54.3,0,4.2,10.7,227,NA,NA,0,0,0,0,0,0,0,14,309,327,96,1.2,21,4.34,6
2003,1,3,2,7.9,961,76.9,0.2,2.2,8,223,NA,NA,0,0,0,0,0,0,0,14,312,321,96,4.1,21.4,5.35,6.1
2003,1,3,3,7.2,960.1,83.6,0,0.9,2.7,153,NA,NA,0,0,0,0,0,0,0,14,310,317,96,4.6,21.2,5.55,5.9
2003,1,3,4,6.8,959.5,87,0,0.5,1.8,284,NA,NA,1,0,0,0,0,0,0,14,310,317,96,4.8,20.9,5.62,5.8
2003,1,3,5,6.9,959.1,82.9,0,0.2,1.4,180,NA,NA,2,0,0,0,0,0,0,14,318,319,96,4.2,20.5,5.39,5.6
2003,1,3,6,7.5,959.3,70.4,0,1.3,3.7,219,NA,6,0,0,0,0,0,0,0,14,322,322,96,2.5,19.5,4.77,5.2
2003,1,3,7,8.2,959.5,61.9,0,1.5,4.2,188,NA,NA,6,0,0,0,0,0,0,14,318,320,96,1.3,19.3,4.39,5.1
2003,1,3,8,6.8,960,72.5,0,1.1,2.4,284,NA,NA,36,36,0,21,20,16,17,14,276,301,96,2.2,18.6,4.67,4.7
2003,1,3,9,7.8,959.9,69.9,0,2.9,4.7,250,NA,NA,58,58,0,29,30,27,27,14,276,306,96,2.7,20,4.83,5.4
2003,1,3,10,8.2,959.4,66.2,0,3.1,5.7,248,NA,NA,46,46,0,21,19,22,23,14,279,309,96,2.3,20.1,4.7,5.5
2003,1,3,11,8.4,959,66,0,5.3,7.9,252,NA,NA,61,61,0,30,28,29,30,14,280,311,96,2.4,20.4,4.75,5.6
2003,1,3,12,9.2,958.3,62.7,0,4.2,6.6,255,NA,8,81,81,0,38,41,38,38,14,284,314,96,2.5,21.2,4.77,6.1
2003,1,3,13,9.5,958.5,63.8,0.4,6.2,12.6,250,NA,NA,58,58,0,28,27,27,28,14,282,312,96,3,22,4.95,6.4
2003,1,3,14,8.4,958.2,77.3,0.7,4.4,9.3,238,NA,NA,25,25,0,13,9,10,13,14,324,328,96,4.7,22.5,5.58,6.6
2003,1,3,15,7.9,958.1,82.4,0.1,3.7,7.3,279,NA,NA,13,13,0,7,5,4,7,14,322,327,96,5.1,22.4,5.75,6.5
2003,1,3,16,7.9,957.8,80.8,0,4.8,9.8,257,NA,NA,2,0,0,0,0,0,0,14,324,328,96,4.8,22.1,5.64,6.4
2003,1,3,17,8,957.8,81.1,0.3,5.8,9.7,242,NA,NA,0,0,0,0,0,0,0,14,331,332,96,5,22.4,5.7,6.5
2003,1,3,18,8.5,957.7,77.9,0,5.2,10.9,234,NA,8,0,0,0,0,0,0,0,14,335,335,96,4.9,22.8,5.66,6.7
2003,1,3,19,8.6,958,77.6,0.6,5.6,10.6,227,NA,NA,0,0,0,0,0,0,0,14,333,333,96,4.9,22.9,5.68,6.8
2003,1,3,20,8.8,957.5,75.1,0,5.4,12.8,223,NA,NA,0,0,0,0,0,0,0,14,320,329,96,4.6,22.9,5.57,6.7
2003,1,3,21,9,957.5,73,0.1,5.7,11.7,236,NA,NA,0,0,0,0,0,0,0,14,318,329,96,4.4,22.9,5.49,6.8
2003,1,3,22,8.9,957.6,74,0,6,10.3,240,NA,NA,0,0,0,0,0,0,0,14,317,327,96,4.5,22.8,5.53,6.8
2003,1,3,23,8.1,957.6,81.3,0.6,5.1,12,236,NA,NA,0,0,0,0,0,0,0,14,331,331,96,5.1,22.6,5.75,6.6
2003,1,4,0,7.7,957.6,84.9,0.7,5.9,13.5,231,NA,NA,0,0,0,0,0,0,0,14,329,330,96,5.3,22.4,5.85,6.5
2003,1,4,1,7.4,957.5,87,1.1,5.1,11.3,230,NA,NA,1,0,0,0,0,0,0,14,329,330,96,5.4,22.2,5.87,6.4
2003,1,4,2,7.6,957.8,84.4,0.5,5,8.6,233,NA,NA,1,0,0,0,0,0,0,14,330,330,96,5.1,22.1,5.77,6.4
2003,1,4,3,7.7,958.1,82.4,0,5.9,11.1,231,NA,NA,0,0,0,0,0,0,0,14,331,331,96,4.9,22,5.67,6.3
2003,1,4,4,7.5,958.1,79,0.1,7.1,12.8,232,NA,NA,1,0,0,0,0,0,0,14,330,330,96,4.1,21,5.36,5.9
2003,1,4,5,7.6,957.8,78.6,0,4.7,10,227,NA,NA,1,0,0,0,0,0,0,14,287,311,96,4.1,21.1,5.37,5.9
2003,1,4,6,7.6,957.3,80.5,0.5,3.6,7.6,220,NA,7,0,0,0,0,0,0,0,14,287,310,96,4.5,21.5,5.51,6.1
2003,1,4,7,7.2,956.8,84.6,0.3,4.3,7.5,236,NA,NA,2,0,0,0,0,0,0,14,287,309,96,4.8,21.4,5.63,6
2003,1,4,8,7.6,956.8,79.3,0.1,5.8,11.6,233,NA,NA,23,23,0,10,10,11,11,14,330,330,96,4.3,21.3,5.43,6
2003,1,4,9,7.9,956.1,78.2,0,5.7,10.1,241,NA,NA,40,40,0,18,17,19,19,14,331,332,96,4.3,21.7,5.47,6.2
2003,1,4,10,8.1,955.8,74.8,0.1,5.8,10.6,238,NA,NA,62,62,0,30,29,29,30,14,332,333,96,3.9,21.5,5.3,6.1
2003,1,4,11,8.1,954.6,73.8,0.4,5.5,9.6,234,NA,NA,38,38,0,18,15,18,19,14,331,332,96,3.7,21.3,5.23,6
2003,1,4,12,7.4,954.8,78.9,1.1,6.6,11,235,NA,8,32,32,0,16,12,15,16,14,327,328,96,4,20.8,5.34,5.8
2003,1,4,13,6.7,954.7,84.3,1.4,6.2,11.2,232,NA,NA,62,62,0,30,29,29,30,14,327,328,96,4.2,20.4,5.44,5.5
2003,1,4,14,7.1,954.5,83.6,0.1,6.1,12.2,231,NA,NA,69,69,0,32,39,36,32,14,327,329,96,4.5,21.1,5.54,5.9
2003,1,4,15,6.4,955.5,84.4,3.4,5.8,13.6,271,NA,NA,8,8,0,4,2,2,4,14,315,321,96,4,19.8,5.32,5.3
2003,1,4,16,4.8,957.2,67,0.1,6.2,20.4,288,NA,NA,2,0,0,0,0,0,0,14,312,314,96,-0.8,14.3,3.77,2.5
2003,1,4,17,4.5,959.1,62.2,0,3.9,12.7,247,NA,NA,3,0,0,0,0,0,0,14,283,301,96,-2.1,13.1,3.41,1.9
2003,1,4,18,3.8,960.3,60.2,0,4.8,11.2,227,NA,7,0,0,0,0,0,0,0,14,279,298,96,-3.2,11.7,3.14,1.1
2003,1,4,19,3.4,960.2,57.9,0,5.8,11.7,221,NA,NA,2,0,0,0,0,0,0,14,277,296,96,-4.1,10.8,2.94,0.6
2003,1,4,20,2.3,960.5,72.3,0,5.8,10.6,218,NA,NA,1,0,0,0,0,0,0,14,300,305,96,-2.2,10.8,3.39,0.6
2003,1,4,21,2.2,961.3,72.3,0,6,11.9,237,NA,NA,0,0,0,0,0,0,0,14,300,305,96,-2.3,10.6,3.37,0.5
2003,1,4,22,1,960.9,69,0,4,6.8,272,NA,NA,1,0,0,0,0,0,0,14,293,299,96,-4,8.4,2.95,-0.8
2003,1,4,23,0.4,961.3,60.5,0,5.5,8.9,238,NA,NA,1,0,0,0,0,0,0,14,272,287,96,-6.3,6.6,2.47,-1.8
2003,1,5,0,-0.1,962,61.4,0,3.3,7,309,NA,NA,0,0,0,0,0,0,0,14,269,285,96,-6.6,5.9,2.42,-2.2
2003,1,5,1,-0.7,962.4,61.8,0,3.5,5.8,300,NA,NA,0,0,0,0,0,0,0,14,267,283,96,-7.1,5.1,2.33,-2.8
2003,1,5,2,-0.9,961.9,63.4,0,2.9,6.1,255,NA,NA,2,0,0,0,0,0,0,14,286,291,96,-7,5,2.35,-2.9
2003,1,5,3,-0.9,961.6,65.7,0,2.2,4.8,207,NA,NA,1,0,0,0,0,0,0,14,286,291,96,-6.5,5.2,2.44,-2.7
2003,1,5,4,-0.9,961.6,62.6,0,1.4,3.7,204,NA,NA,0,0,0,0,0,0,0,14,285,290,96,-7.1,4.9,2.32,-2.9
2003,1,5,5,-2,961.9,79.4,0,2,4.7,99,NA,NA,2,0,0,0,0,0,0,65,273,287,98,-5.1,4.8,2.72,-3
2003,1,5,6,-2.1,962,80.1,0,1.4,2.8,144,NA,6,0,0,0,0,0,0,0,65,273,286,98,-5.1,4.7,2.72,-3.1
2003,1,5,7,-2.2,962.3,69,0,1.7,5.3,4,NA,NA,5,0,0,0,0,0,0,65,270,284,98,-7.1,3.6,2.33,-3.7
2003,1,5,8,-2.3,962.5,73.3,0,0.8,3.4,121,NA,NA,43,40,27,72,68,32,32,65,263,281,98,-6.4,3.8,2.45,-3.6
2003,1,5,9,-1.9,962.8,72.8,0,1,2.2,122,NA,NA,165,79,378,356,463,94,93,65,264,287,98,-6.1,4.3,2.51,-3.3
2003,1,5,10,-1.7,962.3,65.5,0,0.4,1.8,180,NA,NA,273,124,476,360,677,147,145,65,264,290,98,-7.3,4,2.29,-3.5
2003,1,5,11,-1.1,961.8,61.9,0,0.9,3.5,108,NA,NA,189,138,144,117,304,87,82,30,250,276,96,-7.5,4.5,2.26,-3.1
2003,1,5,12,-0.4,961.2,57.9,0,1.8,4.2,115,NA,3,334,128,580,115,766,198,107,30,249,279,96,-7.7,5.1,2.23,-2.7
2003,1,5,13,0,960.9,56.5,0,2.7,5.4,84,NA,NA,320,122,631,102,776,369,102,30,252,284,96,-7.6,5.6,2.24,-2.4
2003,1,5,14,-0.5,961.1,62.2,0,3.1,6.7,52,NA,NA,120,98,95,56,190,149,56,30,249,277,96,-6.8,5.4,2.38,-2.6
2003,1,5,15,-0.6,960.6,62.4,0,2.3,5.5,20,NA,NA,50,46,40,26,76,79,26,30,249,275,96,-6.9,5.3,2.37,-2.6
2003,1,5,16,-0.8,960.7,59.7,0,3,6,44,NA,NA,3,0,0,0,0,0,0,30,248,272,96,-7.6,4.8,2.24,-3
2003,1,5,17,-1.1,960.2,64.1,0,3.4,6.2,38,NA,NA,1,0,0,0,0,0,0,14,247,268,94,-7,4.7,2.35,-3
2003,1,5,18,-1.1,960.2,67,0,3.6,6.2,39,NA,3,0,0,0,0,0,0,0,14,248,270,94,-6.4,5,2.46,-2.8
2003,1,5,19,-1.2,960.1,68.8,0,4.3,7.7,31,NA,NA,0,0,0,0,0,0,0,14,247,269,94,-6.2,5,2.5,-2.8
2003,1,5,20,-1.4,960,69.2,0,3.6,6.2,23,NA,NA,0,0,0,0,0,0,0,14,285,286,94,-6.3,4.8,2.48,-3
2003,1,5,21,-1.4,959.5,69,0,4.2,7.1,27,NA,NA,1,0,0,0,0,0,0,14,284,286,94,-6.3,4.7,2.48,-3
2003,1,5,22,-1.4,959.8,68.5,0,4.1,7.4,39,NA,NA,0,0,0,0,0,0,0,14,284,286,94,-6.4,4.7,2.46,-3
2003,1,5,23,-1.4,959.5,68.4,0,3.1,6.1,41,NA,NA,0,0,0,0,0,0,0,14,284,286,94,-6.5,4.7,2.45,-3.1
2003,1,6,0,-1.6,959.6,71.8,0,1.9,5.8,73,NA,NA,2,0,0,0,0,0,0,14,283,285,94,-6,4.7,2.54,-3
2003,1,6,1,-1.8,959.4,73.7,0,1.1,3.7,90,NA,NA,0,0,0,0,0,0,0,14,282,285,94,-5.9,4.6,2.57,-3.1
2003,1,6,2,-1.7,959.3,70.7,0,1.8,5.2,45,NA,NA,2,0,0,0,0,0,0,14,283,285,94,-6.3,4.5,2.48,-3.2
2003,1,6,3,-1.9,958.8,74.5,0,1.7,4.8,65,NA,NA,0,0,0,0,0,0,0,14,282,282,94,-5.8,4.5,2.58,-3.2
2003,1,6,4,-2.5,958.5,78.5,0,0.8,2.2,90,NA,NA,0,0,0,0,0,0,0,14,279,279,94,-5.7,3.9,2.6,-3.5
2003,1,6,5,-3.3,958.6,83.5,0,0.4,1.2,27,NA,NA,0,0,0,0,0,0,0,14,242,257,94,-5.7,3.2,2.61,-4.1
2003,1,6,6,-2.6,958.6,80.4,0,0.2,1.6,63,NA,3,0,0,0,0,0,0,0,14,244,261,94,-5.5,4,2.64,-3.5
2003,1,6,7,-2.5,958.6,79.8,0,1.3,3.4,85,NA,NA,1,0,0,0,0,0,0,14,243,261,94,-5.5,4.1,2.64,-3.5
2003,1,6,8,-2.3,958.7,76.5,0,1.1,4,73,NA,NA,20,20,0,8,8,10,10,14,273,277,94,-5.9,4.1,2.57,-3.5
2003,1,6,9,-1.8,958.9,75.5,0,1.1,3,96,NA,NA,60,60,0,31,31,28,28,14,274,282,94,-5.5,4.7,2.63,-3
2003,1,6,10,-1.4,958.8,71.2,0,0.9,3.4,90,NA,NA,65,65,0,32,31,31,31,14,276,284,94,-5.9,5,2.56,-2.9
2003,1,6,11,-0.7,957.5,66.5,0,3.4,9,53,NA,NA,112,112,0,54,66,51,51,14,251,273,94,-6.2,5.6,2.52,-2.5
2003,1,6,12,-0.3,957.4,65.3,0,5.8,9.8,46,NA,6,136,133,9,62,106,66,59,14,252,275,94,-6,6,2.55,-2.2
2003,1,6,13,-0.1,956.7,66,0,6,10.4,56,NA,NA,150,136,44,60,168,101,60,14,254,277,94,-5.7,6.4,2.61,-2
2003,1,6,14,-0.1,957.1,68.3,0,5.6,9.2,56,NA,NA,68,68,0,32,38,35,32,14,272,285,94,-5.2,6.6,2.7,-1.9
2003,1,6,15,-0.1,957.6,69.4,0,5.9,9.6,47,NA,NA,17,17,0,8,6,6,8,14,272,284,94,-5,6.7,2.75,-1.8
2003,1,6,16,-0.3,958,68.8,0,6.4,10.1,44,NA,NA,1,0,0,0,0,0,0,14,270,283,94,-5.3,6.4,2.68,-2
2003,1,6,17,-0.5,958.6,65.4,0,7.5,12.4,42,NA,NA,0,0,0,0,0,0,0,14,288,290,94,-6.2,5.7,2.51,-2.4
2003,1,6,18,-0.8,959.5,61.9,0,7.9,13,41,NA,7,0,0,0,0,0,0,0,14,286,289,94,-7.2,5,2.32,-2.9
2003,1,6,19,-1,959.9,59.7,0,7.5,11.7,41,NA,NA,0,0,0,0,0,0,0,14,284,287,94,-7.8,4.5,2.2,-3.1
2003,1,6,20,-1.1,959.7,59.5,0,8,12.9,43,NA,NA,0,0,0,0,0,0,0,14,275,283,94,-8,4.3,2.18,-3.3
2003,1,6,21,-1.2,960.1,59.5,0,7.8,13.2,44,NA,NA,0,0,0,0,0,0,0,14,275,283,94,-8.1,4.2,2.16,-3.3
2003,1,6,22,-1.1,960,58.7,0,8,13,44,NA,NA,0,0,0,0,0,0,0,14,275,283,94,-8.2,4.2,2.15,-3.3
2003,1,6,23,-1.2,960.3,58.6,0,7.6,12.2,42,NA,NA,0,0,0,0,0,0,0,14,294,294,94,-8.3,4.1,2.13,-3.4
2003,1,7,0,-1.4,960.7,56.7,0,7.4,13.4,43,NA,NA,0,0,0,0,0,0,0,14,293,293,94,-8.9,3.6,2.03,-3.7
2003,1,7,1,-1.7,961.4,59,0,6.8,13.1,49,NA,NA,0,0,0,0,0,0,0,14,292,292,94,-8.7,3.4,2.07,-3.8
2003,1,7,2,-1.7,961.6,58.4,0,6.2,10.2,46,NA,NA,0,0,0,0,0,0,0,14,292,292,94,-8.8,3.4,2.04,-3.8
2003,1,7,3,-1.7,961.8,61.4,0,7.2,12.3,43,NA,NA,0,0,0,0,0,0,0,14,291,291,94,-8.1,3.6,2.15,-3.7
2003,1,7,4,-2,961.2,64.2,0,7,11.3,44,NA,NA,0,0,0,0,0,0,0,14,290,290,94,-7.9,3.5,2.2,-3.8
2003,1,7,5,-2.2,961.8,61.7,0,6.9,11.5,43,NA,NA,0,0,0,0,0,0,0,14,279,281,94,-8.6,3,2.08,-4.1
2003,1,7,6,-2.5,961.8,62.4,0,6.3,11.2,43,NA,7,0,0,0,0,0,0,0,14,279,280,94,-8.7,2.6,2.06,-4.3
2003,1,7,7,-2.4,961.5,61.6,0,7,10.7,43,NA,NA,5,0,0,0,0,0,0,14,279,281,94,-8.8,2.7,2.05,-4.3
2003,1,7,8,-2,962.4,62.9,0,7.9,14.7,50,NA,NA,57,45,109,145,133,25,25,14,243,266,94,-8.1,3.3,2.15,-3.9
2003,1,7,9,-1.7,962.1,65,0,6.7,13.7,55,NA,NA,79,79,0,44,47,35,35,14,245,268,94,-7.4,3.9,2.27,-3.5
2003,1,7,10,-1.4,962.3,60.6,0,8,12.9,59,NA,NA,103,103,0,53,62,46,47,14,247,270,94,-8,4,2.17,-3.4
2003,1,7,11,-1.1,961.7,62.4,0,7.4,12.6,58,NA,NA,173,169,12,88,161,73,70,14,266,280,94,-7.4,4.6,2.28,-3.1
2003,1,7,12,-1.1,961.5,62.3,0,7.7,11.5,55,NA,5,168,159,25,73,158,82,68,14,265,280,94,-7.4,4.6,2.28,-3.1
2003,1,7,13,-0.6,961.3,57.2,0,7.1,10.6,53,NA,NA,286,121,517,73,639,295,72,14,267,284,94,-8,4.8,2.17,-2.9
2003,1,7,14,-0.8,961.4,56.9,0,6.2,10,61,NA,NA,187,62,530,48,528,383,48,14,235,266,94,-8.3,4.5,2.13,-3.1
2003,1,7,15,-1.1,961.4,55.3,0,6,10,53,NA,NA,84,39,370,28,313,336,28,14,233,264,94,-8.9,3.9,2.02,-3.5
2003,1,7,16,-2.2,961.3,61.7,0,6.1,10.8,40,NA,NA,8,0,0,0,0,0,0,14,230,257,94,-8.6,3,2.08,-4.1
2003,1,7,17,-2.7,961,60.3,0,6.5,10.3,38,NA,NA,0,0,0,0,0,0,0,14,228,256,94,-9.3,2.1,1.96,-4.6
2003,1,7,18,-3.2,961.1,63.8,0,6.1,9.4,38,NA,2,0,0,0,0,0,0,0,14,227,254,94,-9.1,1.7,2,-4.9
2003,1,7,19,-3.5,961,64.3,0,6,9.6,36,NA,NA,0,0,0,0,0,0,0,14,225,252,94,-9.3,1.4,1.97,-5.2
2003,1,7,20,-3.6,960.5,66.3,0,5.8,8.9,37,NA,NA,0,0,0,0,0,0,0,14,246,263,94,-9,1.4,2.02,-5.2
2003,1,7,21,-3.7,960.6,68.6,0,5.5,9.2,37,NA,NA,0,0,0,0,0,0,0,14,245,262,94,-8.6,1.4,2.07,-5.1
2003,1,7,22,-3.7,960.4,71.3,0,5.5,8.3,32,NA,NA,0,0,0,0,0,0,0,14,246,263,94,-8.1,1.6,2.15,-5
2003,1,7,23,-3.8,960.4,73.3,0,5.6,8.3,33,NA,NA,0,0,0,0,0,0,0,14,264,272,94,-7.9,1.6,2.2,-5
2003,1,8,0,-3.9,960.4,71.3,0,5.2,8.6,30,NA,NA,0,0,0,0,0,0,0,14,264,272,94,-8.3,1.3,2.12,-5.2
2003,1,8,1,-3.9,960.5,68.7,0,5.2,8,30,NA,NA,0,0,0,0,0,0,0,14,263,272,94,-8.8,1.1,2.04,-5.3
2003,1,8,2,-4,960.2,67.2,0,4.8,7.8,28,NA,NA,0,0,0,0,0,0,0,14,263,271,94,-9.2,0.9,1.98,-5.5
2003,1,8,3,-3.9,960.2,65.5,0,4.6,6.9,33,NA,NA,0,0,0,0,0,0,0,14,263,271,94,-9.4,0.9,1.95,-5.5
2003,1,8,4,-3.9,959.6,66,0,4.3,6.6,37,NA,NA,0,0,0,0,0,0,0,14,263,272,94,-9.3,0.9,1.97,-5.4
2003,1,8,5,-3.9,959.3,61.1,0,4.5,6.5,35,NA,NA,1,0,0,0,0,0,0,14,272,276,94,-10.3,0.6,1.82,-5.7
2003,1,8,6,-3.9,959.7,61.7,0,3.9,6,31,NA,7,0,0,0,0,0,0,0,14,273,276,94,-10.2,0.6,1.84,-5.6
2003,1,8,7,-3.9,959.3,66,0.1,3.6,6.2,34,NA,NA,2,0,0,0,0,0,0,14,273,276,94,-9.3,0.9,1.97,-5.4
2003,1,8,8,-3.8,960.1,65,0,3.9,6.2,35,NA,NA,24,24,0,11,11,11,12,14,273,276,94,-9.4,1,1.95,-5.4
2003,1,8,9,-3.6,960,65.3,0.1,4,5.8,39,NA,NA,64,64,0,33,34,29,30,14,275,279,94,-9.2,1.3,1.99,-5.2
2003,1,8,10,-3.2,959.8,63.9,0.5,4.1,6.4,45,NA,NA,124,123,3,67,84,53,54,14,276,281,94,-9.1,1.8,2,-4.9
