time.yy,time.mm,time.dd,time.hh,tre200h0,ure200h0,fkl010h0,fkl010h1,dkl010h0,skycover,gls,str.diffus,str.direkt
2035,1,1,0,2.6,69.2,1.3,2.8,106,,0,0,0
2035,1,1,1,2.7,70.1,1.2,2.6,94,,0,0,0
2035,1,1,2,2.7,71.2,1.2,2.5,79,,0,0,0
2035,1,1,3,2.8,72.1,1.1,2.4,82,,0,0,0
2035,1,1,4,3,73.7,1.1,2.2,54,,0,0,0
2035,1,1,5,3,74.7,1,2.2,50,,0,0,0
2035,1,1,6,3.1,75.8,0.9,2.1,40,,0,0,0
2035,1,1,7,3.1,75,0.7,2.1,43,,5,0,0
2035,1,1,8,3.1,74,0.5,1.7,27,,35,35,0
2035,1,1,9,3.3,73.6,0.5,2.8,169,,97,86,48
2035,1,1,10,3.9,70.8,1.8,4.8,142,,218,108,357
2035,1,1,11,4.5,70.1,1.4,4.5,163,,267,83,534
2035,1,1,12,4.8,70.5,1.9,5.5,174,,259,120,404
2035,1,1,13,4.8,75.4,0.9,3,193,,130,116,48
2035,1,1,14,4.7,76.8,0.9,2.3,186,,71,71,1
2035,1,1,15,4.8,75.9,0.5,1.8,202,,40,34,64
2035,1,1,16,4.6,76.3,0.6,1.5,189,,1,0,0
2035,1,1,17,4.7,75.5,0.9,1.9,193,,1,0,0
2035,1,1,18,4.6,73.1,1.1,2,10,,0,0,0
2035,1,1,19,4.7,73.1,1.3,2.1,4,,0,0,0
2035,1,1,20,4.7,73.4,1,2.3,17,,0,0,0
2035,1,1,21,4.7,74.9,1,2.1,333,,0,0,0
2035,1,1,22,4.5,77.2,1.2,2.1,355,,0,0,0
2035,1,1,23,3.9,81.4,1.7,3.3,13,,0,0,0
2035,1,2,0,3.4,83.8,1.2,2.4,9,,0,0,0
2035,1,2,1,3.1,84.8,1.6,2.6,14,,0,0,0
2035,1,2,2,3.6,83.1,1.4,2.7,12,,0,0,0
2035,1,2,3,4.3,80,0.9,1.9,333,,0,0,0
2035,1,2,4,4.2,81.3,1,2,16,,0,0,0
2035,1,2,5,4.3,82.1,0.4,1.3,270,,0,0,0
2035,1,2,6,3.7,84.1,1.4,3.3,360,,0,0,0
2035,1,2,7,3.3,85.4,1.5,3.6,360,,3,0,0
2035,1,2,8,4.2,80.8,0.8,3.1,338,,86,46,360
2035,1,2,9,4.7,77.1,1.4,3.7,162,,183,66,516
2035,1,2,10,4.8,74.4,1.1,3.7,191,,248,65,598
2035,1,2,11,5.2,74.1,1.1,3,198,,277,73,587
2035,1,2,12,5.9,72.6,1.2,3.6,194,,287,96,557
2035,1,2,13,6,72.7,0.9,3.4,207,,196,114,271
2035,1,2,14,6.2,71.5,1.3,4,219,,153,64,412
2035,1,2,15,5.9,75.7,0.8,3.1,243,,43,36,78
2035,1,2,16,5.3,80,1.1,4.6,17,,3,0,0
2035,1,2,17,4.7,81.4,1.2,3.5,355,,0,0,0
2035,1,2,18,4.2,82.4,1.7,3.7,4,,0,0,0
2035,1,2,19,4.2,81.8,2.1,4.7,17,,0,0,0
2035,1,2,20,4.5,79,1.7,3.5,14,,0,0,0
2035,1,2,21,4.7,76.9,1.1,2.8,10,,0,0,0
2035,1,2,22,4.9,77.5,0.7,1.8,8,,0,0,0
2035,1,2,23,4.9,79.5,0.3,1.7,360,,0,0,0
2035,1,3,0,4.6,80.2,0.9,2.9,214,,0,0,0
2035,1,3,1,4.4,80.9,1.1,2.2,162,,0,0,0
2035,1,3,2,4.4,80.9,1,2.9,180,,0,0,0
2035,1,3,3,4.5,80.9,0.9,2.1,166,,0,0,0
2035,1,3,4,4.2,81,0.5,1.7,169,,0,0,0
2035,1,3,5,4.5,81.3,0.8,2.5,187,,0,0,0
2035,1,3,6,4.3,80.6,0.7,2.1,180,,0,0,0
2035,1,3,7,4.3,80.5,1.1,2.6,162,,1,0,0
2035,1,3,8,4.1,80.2,0.8,2,180,,16,16,0
2035,1,3,9,4.2,80.1,1,3.5,229,,42,42,0
2035,1,3,10,4.3,79.2,1.1,3.7,216,,85,85,0
2035,1,3,11,4.5,79.3,1.3,3.4,221,,227,141,245
2035,1,3,12,4.8,76.4,1.3,2.8,222,,298,89,605
2035,1,3,13,5.2,72.3,1.1,2.4,207,,246,59,618
2035,1,3,14,5.6,75.3,0.9,2.4,201,,163,49,524
2035,1,3,15,5.6,76.4,0.5,1.7,217,,60,29,298
2035,1,3,16,5.2,76.4,0.5,1.6,256,,1,0,0
2035,1,3,17,4.7,79.7,1.5,2.8,16,,0,0,0
2035,1,3,18,3.9,81.4,1.7,2.9,31,,0,0,0
2035,1,3,19,4,80.2,1.9,3,32,,0,0,0
2035,1,3,20,3.7,80.3,2.2,3.5,28,,0,0,0
2035,1,3,21,3.5,79.1,1.8,3.3,34,,0,0,0
2035,1,3,22,3.7,82.2,2,3.6,30,,0,0,0
2035,1,3,23,3.6,85.6,2,3.8,18,,0,0,0
2035,1,4,0,2.9,86.1,2,3,21,,0,0,0
2035,1,4,1,2.2,86.7,1.8,2.9,21,,0,0,0
2035,1,4,2,2.4,86.1,2.7,4.3,20,,0,0,0
2035,1,4,3,2.8,84,2.9,3.9,17,,0,0,0
2035,1,4,4,2.5,84.4,2.8,4,17,,0,0,0
2035,1,4,5,2.7,84.2,2.4,3.7,24,,0,0,0
2035,1,4,6,3.3,82.4,2.2,3.7,30,,0,0,0
2035,1,4,7,3.5,82.1,1.9,3,32,,4,0,0
2035,1,4,8,3.5,82.5,1.3,2.7,17,,62,38,218
2035,1,4,9,4.2,78.9,0.6,2.1,225,,172,50,536
2035,1,4,10,5,73.1,1.6,3.7,169,,261,55,667
2035,1,4,11,5.5,69,2.2,4,167,,301,58,696
2035,1,4,12,5.7,67.8,1.8,3.7,167,,296,60,680
2035,1,4,13,6,69.5,1.5,3.6,172,,250,58,630
2035,1,4,14,6.2,70.2,0.6,2.5,225,,162,48,516
2035,1,4,15,6.5,70.5,0.8,2.5,239,,60,30,281
2035,1,4,16,6.5,71.1,0.6,2.5,63,,4,0,0
2035,1,4,17,6.6,70.8,0.7,1.9,225,,3,0,0
2035,1,4,18,7,69.3,0.7,2.1,225,,0,0,0
2035,1,4,19,6.9,70.1,0.6,2.3,270,,0,0,0
2035,1,4,20,6.9,73.5,0.6,2.5,225,,0,0,0
2035,1,4,21,6.9,72.6,1.5,3.3,20,,0,0,0
2035,1,4,22,6.4,80.1,0.7,2.6,346,,0,0,0
2035,1,4,23,6.9,76.3,0.5,2.9,315,,0,0,0
2035,1,5,0,6.7,77.1,1,3.3,288,,0,0,0
2035,1,5,1,6.6,77.8,0.7,3.7,279,,0,0,0
2035,1,5,2,6.4,77.5,1,3.5,90,,0,0,0
2035,1,5,3,6.7,75.9,0.9,2.9,108,,0,0,0
2035,1,5,4,6.4,76.6,1,3.4,23,,0,0,0
2035,1,5,5,6.8,80.1,0.7,3.1,45,,0,0,0
2035,1,5,6,7,81.7,0.4,1.7,360,,0,0,0
2035,1,5,7,7.1,78.7,0.2,1.2,27,,0,0,0
2035,1,5,8,7.3,75.1,0.2,1.8,360,,23,23,0
2035,1,5,9,7.6,74.8,0.2,1.6,225,,104,86,74
2035,1,5,10,8.3,67.9,0.5,1.6,259,,138,120,55
2035,1,5,11,8.6,68.2,0.6,2.1,217,,86,86,0
2035,1,5,12,8.2,75.1,0.8,2.3,198,,117,117,1
2035,1,5,13,7.9,74.2,0.6,2.3,217,,112,109,9
2035,1,5,14,8,71.7,0.5,1.5,233,,86,80,28
2035,1,5,15,8.4,70.2,0.4,1.3,225,,70,50,190
2035,1,5,16,7.9,74.5,0.4,2.5,342,,4,0,0
2035,1,5,17,6.8,80.5,0.8,1.9,330,,0,0,0
2035,1,5,18,6.1,80.8,1.3,2.7,356,,0,0,0
2035,1,5,19,5.9,80.7,2.1,4.5,49,,0,0,0
2035,1,5,20,5.9,81,1.4,3.1,55,,0,0,0
2035,1,5,21,5.9,81.2,1.8,3.4,24,,0,0,0
2035,1,5,22,5.9,81.4,2,4,29,,0,0,0
2035,1,5,23,5.9,81.6,1.8,3.1,19,,0,0,0
2035,1,6,0,5.9,81.9,1.7,2.8,24,,0,0,0
2035,1,6,1,5.8,82.1,1.3,2.8,48,,0,0,0
2035,1,6,2,5.8,82.3,0.8,2.2,8,,0,0,0
2035,1,6,3,5.8,82.6,0.7,2,180,,0,0,0
2035,1,6,4,5.8,82.8,0.4,1.6,153,,0,0,0
2035,1,6,5,5.8,83,0.6,1.7,135,,0,0,0
2035,1,6,6,5.8,83.3,0.6,1.3,307,,0,0,0
2035,1,6,7,5.8,83.5,1.2,3.7,110,,2,0,0
2035,1,6,8,5.7,83.7,0.9,2.4,174,,11,11,0
2035,1,6,9,5.7,83.9,1.4,3.7,163,,44,44,0
2035,1,6,10,5.7,84.2,1.7,4.2,155,,63,63,0
2035,1,6,11,6.3,82,1.3,3.7,171,,122,116,15
2035,1,6,12,6.6,81.3,2.1,4.1,163,,192,138,154
2035,1,6,13,6.8,80,1.1,2.5,190,,215,93,398
2035,1,6,14,7.2,78.7,1.1,2.5,180,,127,75,232
2035,1,6,15,7.1,79.6,0.6,1.8,202,,47,41,51
2035,1,6,16,6.4,82.1,1,3.1,342,,2,0,0
2035,1,6,17,6,82.7,0.8,2.7,349,,0,0,0
2035,1,6,18,5.6,83,1.3,3.3,13,,0,0,0
2035,1,6,19,5.6,81.4,1.6,3,15,,0,0,0
2035,1,6,20,4.6,85.2,1.4,3.5,9,,0,0,0
2035,1,6,21,4.3,85.4,1.9,3.5,32,,0,0,0
2035,1,6,22,4.3,85.1,1.9,3.4,35,,0,0,0
2035,1,6,23,4.3,84.8,1.7,3.3,24,,0,0,0
2035,1,7,0,3.8,84.2,1.6,2.9,18,,0,0,0
2035,1,7,1,3.6,83.6,1.8,3,13,,0,0,0
2035,1,7,2,3.8,80.7,1.5,3.1,34,,0,0,0
2035,1,7,3,4,79.4,1.2,2.2,11,,0,0,0
2035,1,7,4,4.2,76.8,1.4,2.5,13,,0,0,0
2035,1,7,5,4.2,78.2,1,2.4,69,,0,0,0
2035,1,7,6,4.1,79.5,0.7,2.2,90,,0,0,0
2035,1,7,7,3.9,79.8,1.2,2.8,5,,4,0,0
2035,1,7,8,4,78.7,1.2,3.4,17,,64,38,225
2035,1,7,9,4.9,76.5,0.7,2.7,196,,176,50,545
2035,1,7,10,5.5,76.9,1.3,3.9,194,,261,55,662
2035,1,7,11,5.9,77.5,1.3,2.9,219,,297,61,663
2035,1,7,12,5.8,78.4,1.5,3.8,225,,282,76,581
2035,1,7,13,6,78.5,1.3,3.4,219,,235,73,517
2035,1,7,14,6,78.8,1.3,2.8,235,,156,61,415
2035,1,7,15,5.7,81.4,0.9,2.2,240,,59,36,203
2035,1,7,16,5.3,83.8,0.8,1.6,270,,4,0,0
2035,1,7,17,5.2,84.5,1,2,360,,0,0,0
2035,1,7,18,4.8,85.5,1.9,2.9,16,,0,0,0
2035,1,7,19,4.8,85.3,1.2,2.3,10,,0,0,0
2035,1,7,20,5,83.6,1.5,2.6,8,,0,0,0
2035,1,7,21,5,83.5,1,2.2,360,,0,0,0
2035,1,7,22,4.9,85.3,0.2,1.6,225,,0,0,0
2035,1,7,23,4.9,83.5,0.5,1.2,270,,0,0,0
2035,1,8,0,4.9,83.8,0.5,1.8,202,,0,0,0
2035,1,8,1,4.8,84.9,0.6,1.7,180,,0,0,0
2035,1,8,2,4.8,83.4,0.9,2.9,180,,0,0,0
2035,1,8,3,4.4,81.2,0.1,1.2,180,,0,0,0
2035,1,8,4,4.3,81.8,0.5,2,194,,0,0,0
2035,1,8,5,4.3,81.8,0.5,1.4,270,,0,0,0
2035,1,8,6,4.2,82.8,0.7,1.6,279,,0,0,0
2035,1,8,7,3.6,81.5,1.6,3.5,4,,0,0,0
2035,1,8,8,3.7,80.8,1.8,4.1,7,,39,38,12
2035,1,8,9,4.3,79.3,0.5,2,360,,112,93,82
2035,1,8,10,4.4,78.9,0.8,2.5,180,,117,115,9
2035,1,8,11,5.1,73.1,0.7,2.5,198,,181,150,85
2035,1,8,12,5.3,69.5,0.6,2.1,239,,148,136,32
2035,1,8,13,5.5,71.7,0.9,2,240,,150,130,65
2035,1,8,14,5.4,79.2,0.5,1.7,207,,86,85,5
2035,1,8,15,5.3,78.9,0.5,1.5,180,,36,36,0
2035,1,8,16,5.1,77.8,0.5,1.6,252,,0,0,0
2035,1,8,17,5.1,79.4,0.6,1.7,307,,0,0,0
2035,1,8,18,4.9,76.1,0.9,1.8,353,,0,0,0
2035,1,8,19,4.9,74.9,0.8,2,346,,0,0,0
2035,1,8,20,5,75.8,0.7,2,68,,0,0,0
2035,1,8,21,4.9,73.8,0.8,1.6,292,,0,0,0
2035,1,8,22,5,70.3,0.9,1.9,346,,0,0,0
2035,1,8,23,5.1,67.3,0.3,1.3,288,,0,0,0
2035,1,9,0,4.8,66.6,0.1,1.1,270,,0,0,0
2035,1,9,1,4.8,66.8,1.1,2,346,,0,0,0
2035,1,9,2,4.8,70.7,0.8,1.9,153,,0,0,0
2035,1,9,3,4.8,72.1,1.1,1.7,24,,0,0,0
2035,1,9,4,4.8,74.4,0.8,1.8,16,,0,0,0
2035,1,9,5,5,77.7,1.3,2,355,,0,0,0
2035,1,9,6,5.1,82.6,0.7,1.6,352,,0,0,0
2035,1,9,7,4.8,75.4,0.8,1.9,39,,2,0,0
2035,1,9,8,4.8,69,0.3,1.2,297,,30,30,0
2035,1,9,9,5.2,65.6,0.3,1.5,315,,82,81,6
2035,1,9,10,6,61.3,0.9,2.4,187,,205,122,265
2035,1,9,11,6.6,60.1,1.1,2.3,190,,238,142,267
2035,1,9,12,7.1,63.2,1.1,2.3,191,,166,141,69
2035,1,9,13,6.7,69.6,0.6,2.4,202,,98,98,0
2035,1,9,14,6.8,69.2,0.4,1.2,236,,54,54,0
2035,1,9,15,7,74.1,0,0.8,0,,13,13,0
2035,1,9,16,6.9,74.3,0.3,0.9,236,,3,0,0
2035,1,9,17,6.7,75.9,0.1,0.8,225,,0,0,0
2035,1,9,18,6.4,71.7,0,0.1,0,,0,0,0
2035,1,9,19,6.5,76.5,0.6,1.5,297,,0,0,0
2035,1,9,20,6.4,78.1,0.9,1.6,354,,0,0,0
2035,1,9,21,6.4,79.4,0.9,1.7,13,,0,0,0
2035,1,9,22,6.5,79.3,1.1,1.9,11,,0,0,0
2035,1,9,23,6.4,79.8,1,1.6,13,,0,0,0
2035,1,10,0,6.4,81.9,0.4,1.2,14,,0,0,0
2035,1,10,1,6.2,86.8,1,1.8,354,,0,0,0
2035,1,10,2,6.1,86.8,0.8,1.5,330,,0,0,0
2035,1,10,3,6.1,87,0.5,2.1,338,,0,0,0
2035,1,10,4,6.1,87.3,0.5,1.9,45,,0,0,0
2035,1,10,5,5.9,85.7,0.5,1.3,45,,0,0,0
2035,1,10,6,6,83.5,1.1,1.9,354,,0,0,0
2035,1,10,7,5.9,79.4,0.9,2.8,360,,2,0,0
2035,1,10,8,6.2,80.5,0.2,1.4,270,,9,9,0
2035,1,10,9,6.2,79.6,0.6,2.5,281,,23,23,0
2035,1,10,10,6.1,78.9,0.7,3.1,307,,32,32,0
2035,1,10,11,6.1,80,1.5,5.1,356,,65,65,0
2035,1,10,12,6.1,79.3,1,5.8,30,,61,61,0
2035,1,10,13,6.1,76.5,0.8,3.5,360,,55,55,0
2035,1,10,14,6.4,75.9,0.6,2.8,329,,38,38,0
2035,1,10,15,6.1,76.1,0.7,3,297,,18,18,0
2035,1,10,16,5.9,75.6,1,3.7,319,,5,0,0
2035,1,10,17,5.8,73.5,0.7,3,288,,0,0,0
2035,1,10,18,5.7,75.6,0.5,4.1,304,,0,0,0
2035,1,10,19,5.5,75.2,1.4,6.7,39,,0,0,0
2035,1,10,20,5.3,73.6,2.9,8.6,39,,0,0,0
2035,1,10,21,5.2,73.3,3.2,8.9,34,,0,0,0
2035,1,10,22,5,76.3,3,8,41,,0,0,0
2035,1,10,23,5.1,76.9,1.5,5.5,58,,0,0,0
2035,1,11,0,5,78,2.5,6.3,17,,0,0,0
2035,1,11,1,5,78.2,2.3,6.1,18,,0,0,0
2035,1,11,2,5.1,77.7,1.4,3.3,4,,0,0,0
2035,1,11,3,4.9,77.6,1.5,4.2,8,,0,0,0
2035,1,11,4,4.9,77.6,1.9,4.5,13,,0,0,0
2035,1,11,5,4.8,77.5,1.8,4,16,,0,0,0
2035,1,11,6,4.5,77.5,2.9,5.1,17,,0,0,0
2035,1,11,7,4.3,78.2,2.6,5.1,18,,4,0,0
2035,1,11,8,4.4,78,2.4,4.9,18,,52,42,81
2035,1,11,9,5,73.3,1,3.6,346,,72,72,0
2035,1,11,10,5.4,73.1,0.9,2.1,234,,78,78,0
2035,1,11,11,5.3,73.9,0.7,3.3,288,,57,57,0
2035,1,11,12,5.2,72.2,1.5,4.8,352,,67,67,0
2035,1,11,13,5.4,69.3,1.7,4.5,21,,98,98,0
2035,1,11,14,5.3,70.6,2.1,5,20,,50,50,0
2035,1,11,15,5.1,71.5,1.7,6,43,,13,13,0
2035,1,11,16,5.2,71.8,1.5,4.9,30,,1,0,0
2035,1,11,17,5,70,2.8,7.1,21,,0,0,0
2035,1,11,18,4.9,71.3,3,6.9,24,,0,0,0
2035,1,11,19,4.9,71.7,2.9,6.6,25,,0,0,0
2035,1,11,20,4.9,71.2,2.9,6.4,21,,0,0,0
2035,1,11,21,4.8,72.7,2.6,6.2,23,,0,0,0
2035,1,11,22,4.8,72.7,2.3,5.6,25,,0,0,0
2035,1,11,23,4.7,72.7,1.3,3.6,23,,0,0,0
2035,1,12,0,4.6,72.9,1.3,3.1,13,,0,0,0
2035,1,12,1,4.6,71.3,1.6,3.6,14,,0,0,0
2035,1,12,2,4.6,71.4,0.8,2.8,169,,0,0,0
2035,1,12,3,4.4,73,0.5,2.1,153,,0,0,0
2035,1,12,4,4.2,75.9,0.5,1.5,217,,0,0,0
2035,1,12,5,3.8,76.4,1,3.3,63,,0,0,0
2035,1,12,6,3.7,73.8,2,3.9,20,,0,0,0
2035,1,12,7,3.6,71.6,2.2,3.8,18,,3,0,0
2035,1,12,8,3.6,72.2,1.7,3.5,22,,70,36,279
2035,1,12,9,4.2,69.3,0.9,2.9,180,,167,58,464
2035,1,12,10,4.8,67.4,1.4,3,193,,265,89,550
2035,1,12,11,4.7,66.1,1.6,3.9,180,,277,129,405
2035,1,12,12,5,65.1,1.5,3.5,188,,286,88,541
2035,1,12,13,5.2,65.5,1.4,3.1,201,,247,79,518
2035,1,12,14,5.2,66.9,1.1,2.6,202,,167,64,427
2035,1,12,15,5.1,68.9,0.6,2.6,211,,68,40,216
2035,1,12,16,4.8,70.8,0.3,1.8,180,,5,0,0
2035,1,12,17,4.3,72.5,2.1,4.4,23,,0,0,0
2035,1,12,18,3.7,73.5,2.9,4.6,22,,0,0,0
2035,1,12,19,3.4,74.4,2.9,4.7,22,,0,0,0
2035,1,12,20,3.3,75.4,2.1,3.8,22,,0,0,0
2035,1,12,21,3,77.2,2.1,3.8,25,,0,0,0
2035,1,12,22,2.7,78.8,1.9,3.4,21,,0,0,0
2035,1,12,23,3.3,73.2,1.6,2.8,18,,0,0,0
2035,1,13,0,3.2,74,1.8,3,19,,0,0,0
2035,1,13,1,3,77.6,2.6,4.5,23,,0,0,0
2035,1,13,2,2.9,77.7,2.5,4,21,,0,0,0
2035,1,13,3,2.8,77.5,2.1,3.5,20,,0,0,0
2035,1,13,4,2.6,78.3,2.5,4.2,21,,0,0,0
2035,1,13,5,2.4,80.5,2.9,4.9,25,,0,0,0
2035,1,13,6,2.3,80.7,2.9,4.6,22,,0,0,0
2035,1,13,7,2.1,80.5,2.3,4.6,23,,5,0,0
2035,1,13,8,2.5,78.8,2.4,4.9,25,,77,36,342
2035,1,13,9,2.8,76.1,1.2,4.2,22,,163,82,338
2035,1,13,10,3.2,71.7,1.5,3.8,214,,258,65,597
2035,1,13,11,3.3,68.7,1.3,3,207,,303,70,632
2035,1,13,12,4.1,64.6,1.3,3.3,184,,307,69,645
2035,1,13,13,4.6,62.3,1.4,3.3,192,,264,65,608
2035,1,13,14,4.6,60.3,1.3,2.8,189,,185,54,532
2035,1,13,15,4.5,60.2,1.1,2.4,190,,80,35,348
2035,1,13,16,4.3,60.9,0.5,2.2,180,,7,0,0
2035,1,13,17,3.8,63.1,1.2,2.9,24,,0,0,0
2035,1,13,18,3.4,66.3,2.2,4.1,13,,0,0,0
2035,1,13,19,2.9,70.6,2.2,4.4,21,,0,0,0
2035,1,13,20,2.7,72.2,2.3,3.9,23,,0,0,0
2035,1,13,21,2.2,73.6,1.9,3.3,21,,0,0,0
2035,1,13,22,2,73,2,3.5,24,,0,0,0
2035,1,13,23,1.9,69.8,2.3,4,23,,0,0,0
2035,1,14,0,1.4,69.2,2,3.8,27,,0,0,0
2035,1,14,1,0.9,69.9,1.9,3.1,21,,0,0,0
2035,1,14,2,0.7,68.9,2.2,3.5,18,,0,0,0
2035,1,14,3,0.9,65.2,2.5,4.4,24,,0,0,0
2035,1,14,4,0.9,64.3,2.7,4.2,23,,0,0,0
2035,1,14,5,0.8,65.4,2.6,4.3,21,,0,0,0
2035,1,14,6,0.9,64.9,1.7,3.7,30,,0,0,0
2035,1,14,7,0.7,64.8,1.5,3.9,27,,5,0,0
2035,1,14,8,1.4,58.3,1.2,4.6,127,,70,38,267
2035,1,14,9,2.5,50.7,2.3,5.7,144,,182,52,539
2035,1,14,10,3.6,50.8,2.7,6.3,158,,273,58,659
2035,1,14,11,3.5,57.7,1.6,4.2,184,,313,63,673
2035,1,14,12,4.1,57.5,1.1,3.4,185,,310,68,651
2035,1,14,13,4.6,56.6,1.3,3,209,,264,69,592
2035,1,14,14,4.4,59.5,0.9,2.6,207,,184,58,506
2035,1,14,15,4.4,61.5,0.8,2.4,203,,81,36,335
2035,1,14,16,3.9,61.1,0.3,1.7,243,,8,0,0
2035,1,14,17,3.8,62.6,0.3,1.7,18,,0,0,0
2035,1,14,18,3.4,64.5,0.9,1.9,284,,0,0,0
2035,1,14,19,2.8,68.4,0.9,2.9,90,,0,0,0
2035,1,14,20,2.8,68.7,1.7,5.6,63,,0,0,0
2035,1,14,21,2.6,68.9,1.4,3.7,14,,0,0,0
2035,1,14,22,2.2,71.5,0.8,3.6,27,,0,0,0
2035,1,14,23,1.9,72.9,1.3,3.5,95,,0,0,0
2035,1,15,0,1.8,74.8,2.2,5.1,82,,0,0,0
2035,1,15,1,1.5,76.4,2.3,4.3,51,,0,0,0
2035,1,15,2,1.1,78.1,1.9,3.5,28,,0,0,0
2035,1,15,3,0.8,78.6,2,4.7,21,,0,0,0
2035,1,15,4,0.5,78.1,1.8,4,13,,0,0,0
2035,1,15,5,0.2,79.1,1.4,3.1,4,,0,0,0
2035,1,15,6,0,78,2.3,5,21,,0,0,0
2035,1,15,7,0,73.3,2.8,5.5,36,,5,0,0
2035,1,15,8,0.1,69.9,3.1,6.5,33,,50,44,54
2035,1,15,9,0.9,69,2.3,5.7,45,,161,86,310
2035,1,15,10,1.6,71.4,1.6,5.4,59,,257,81,535
2035,1,15,11,2.1,71.5,1.6,3.8,214,,318,80,636
2035,1,15,12,2.2,71.7,1.8,4,257,,306,92,566
2035,1,15,13,2.4,70.6,1.5,5.4,288,,249,116,398
2035,1,15,14,2.1,71.2,2.4,6.2,30,,125,100,102
2035,1,15,15,1.6,70.3,1.9,5.8,34,,39,39,0
2035,1,15,16,1.4,71.3,0.9,4.7,7,,8,0,0
2035,1,15,17,1.2,72.9,0.4,1.6,360,,0,0,0
2035,1,15,18,1.2,72,0.3,2.1,135,,1,0,0
2035,1,15,19,0.9,71.4,0.7,4.2,39,,0,0,0
2035,1,15,20,0.5,73.2,0.9,4.1,106,,0,0,0
2035,1,15,21,0.1,74.3,1.3,4.7,105,,0,0,0
2035,1,15,22,0,74.8,3.9,9.6,100,,0,0,0
2035,1,15,23,-0.1,74.9,3.1,9.4,86,,0,0,0
2035,1,16,0,-0.4,75.2,3.6,7.8,42,,0,0,0
2035,1,16,1,-0.5,75.8,4.2,11.2,35,,0,0,0
2035,1,16,2,-0.7,75.9,3.9,9.2,74,,0,0,0
2035,1,16,3,-0.8,76.1,3.8,9.4,63,,0,0,0
2035,1,16,4,-0.8,76.1,2.1,11,51,,0,0,0
2035,1,16,5,-0.8,76.8,4.8,11.1,47,,0,0,0
2035,1,16,6,-0.6,76.3,4,9.8,68,,0,0,0
2035,1,16,7,-0.5,75.2,3.8,10.8,53,,4,0,0
2035,1,16,8,-0.4,74,3,8.9,76,,20,20,0
2035,1,16,9,0,72.4,3.5,10.1,61,,54,54,0
2035,1,16,10,0.3,71,2.5,6.8,70,,86,86,0
2035,1,16,11,0.8,69.8,1.9,7.1,97,,69,69,0
2035,1,16,12,1.2,68.9,1.1,7,304,,79,79,0
2035,1,16,13,1.5,67.7,1.7,4.2,252,,134,129,15
2035,1,16,14,1.5,67.1,1,5.2,315,,91,90,5
2035,1,16,15,1.5,68,0.9,5.9,333,,39,39,0
2035,1,16,16,1.2,67.8,1.4,6.6,45,,7,0,0
2035,1,16,17,1,68.1,0.6,5.2,56,,1,0,0
2035,1,16,18,0.9,67.7,1.3,6.6,66,,1,0,0
2035,1,16,19,0.8,67,0.5,6.3,104,,0,0,0
2035,1,16,20,0.6,67.2,2.2,8.4,85,,0,0,0
2035,1,16,21,0.4,67.4,2.5,7.2,81,,0,0,0
2035,1,16,22,0.2,69.1,1.8,5,114,,0,0,0
2035,1,16,23,-0.1,70.8,0.8,5.1,117,,0,0,0
2035,1,17,0,-0.1,71.6,1,4.1,127,,0,0,0
2035,1,17,1,-0.3,72.4,1.2,4.5,84,,0,0,0
2035,1,17,2,-0.6,73.7,3.3,8.2,36,,0,0,0
2035,1,17,3,-0.8,74.7,3.3,7.5,60,,0,0,0
2035,1,17,4,-0.9,74.8,3.5,7.6,46,,0,0,0
2035,1,17,5,-1.2,76.4,2.4,6.3,82,,0,0,0
2035,1,17,6,-1.3,76.3,2.5,7.5,106,,0,0,0
2035,1,17,7,-1.2,76.1,1,4.1,74,,5,0,0
2035,1,17,8,-1,74.3,1,3,96,,44,42,16
2035,1,17,9,-0.1,71.6,1.1,3.3,117,,152,86,267
2035,1,17,10,0.9,67.2,1.5,3.7,180,,273,95,535
2035,1,17,11,1.6,66.9,1.3,3.7,185,,309,76,614
2035,1,17,12,2.2,67.4,1.1,3.4,190,,310,79,606
2035,1,17,13,3.2,64.3,1.2,2.7,186,,279,76,596
2035,1,17,14,3.8,63.3,1.1,2.8,209,,185,80,404
2035,1,17,15,3.5,63.6,0.7,2.2,188,,80,45,248
2035,1,17,16,3.2,65.7,0.5,1.5,207,,5,5,0
2035,1,17,17,3.2,66.2,0.9,2.6,34,,0,0,0
2035,1,17,18,3.1,68.8,1.2,2.9,53,,1,0,0
2035,1,17,19,3.2,72.2,1.2,2.8,342,,0,0,0
2035,1,17,20,3.6,75.9,0.9,2.9,360,,0,0,0
2035,1,17,21,3.1,79.2,1.1,2.7,360,,0,0,0
2035,1,17,22,3,80.3,0.9,2,304,,0,0,0
2035,1,17,23,3,79.8,1.1,3.4,319,,0,0,0
2035,1,18,0,2.9,80.2,1.3,3.9,351,,0,0,0
2035,1,18,1,2.7,81.6,1.4,2.5,21,,0,0,0
2035,1,18,2,1.9,84.9,1.5,2.7,4,,0,0,0
2035,1,18,3,2.1,84.4,1.6,3.1,17,,0,0,0
2035,1,18,4,2.5,85,1.4,3,17,,0,0,0
2035,1,18,5,3,85.9,1.1,2.8,360,,0,0,0
2035,1,18,6,3.4,85.2,0.6,1.6,360,,0,0,0
2035,1,18,7,3.7,82.7,0.9,2,23,,5,0,0
2035,1,18,8,4.1,81.5,0.5,1.6,214,,33,33,0
